Stock ID,Serial Number,Factory,Picture,Comment,Mac address,Type,Atex Environment,Sensor data Status
WMBE0116577_Cargill US Guntersville AL 1CIE_98ca9d98,WMBE0116577,Cargill US Guntersville AL 1CIE,Cargill/Cargill US Guntersville AL 1CIE/Stock files/WMBE0116577_Cargill US Guntersville_7072164112673016019.Picture.194159.jpg,,E126027EDA5F,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0116846_Cargill US Guntersville AL 1CIE_eddc8849,WMBE0116846,Cargill US Guntersville AL 1CIE,Cargill/Cargill US Guntersville AL 1CIE/Stock files/WMBE0116846_Cargill US Guntersville_6572978986164650620.Picture.194239.jpg,,E126027EDCB6,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0122812_Cargill US Lafayette, IN 1CEB_bf25947c",WMBE0122812,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0122812_Cargill US Lafayette, I_9534086416360028239.Picture.165948.jpg",,E12700894F7B,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119707_Cargill US Lafayette, IN 1CEB_05ed1fce",WMBE0119707,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119707_Cargill US Lafayette, I_8413010404298035711.Picture.170150.jpg",,,,Atex,
"WMBE0122680_Cargill US Lafayette, IN 1CEB_f7a602d7",WMBE0122680,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0122680_Cargill US Lafayette, I_5359857838252915111.Picture.170024.jpg",,E12602143057,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119930_Cargill US Lafayette, IN 1CEB_1768cfde",WMBE0119930,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119930_Cargill US Lafayette, I_15172046452475262486.Picture.170042.jpg",,E12602F96738,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0122694_Cargill US Lafayette, IN 1CEB_3b3b0fab",WMBE0122694,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0122694_Cargill US Lafayette, I_7333884631131082336.Picture.170047.jpg",,E12602B3CFB7,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119701_Cargill US Lafayette, IN 1CEB_b22730e4",WMBE0119701,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119701_Cargill US Lafayette, I_3142394420648130627.Picture.170049.jpg",,E12602BA2CE3,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0120351_Cargill US Lafayette, IN 1CEB_abeadb1a",WMBE0120351,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0120351_Cargill US Lafayette, I_12574617778465415402.Picture.170139.jpg",,E12602B9DF44,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0122811_Cargill US Lafayette, IN 1CEB_4e7b118e",WMBE0122811,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0122811_Cargill US Lafayette, I_7299446706031256515.Picture.170139.jpg",,E127008985D6,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119685_Cargill US Lafayette, IN 1CEB_edf0f40a",WMBE0119685,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119685_Cargill US Lafayette, I_2666864593356588247.Picture.170209.jpg",,E12602F24950,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
WMBE0120367__ba5b1eb2,WMBE0120367,"Cargill US Lafayette, IN 1CEB",//Stock files/WMBE0120367__ba5b1eb2.Picture.170223.jpg,,,,Atex,
"WMBE0115618_Cargill US Lafayette, IN 1CEB_0af5a70c",WMBE0115618,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0115618_Cargill US Lafayette, I_1600714334062071332.Picture.170228.jpg",,E126023CB13C,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119693_Cargill US Lafayette, IN 1CEB_44107e8e",WMBE0119693,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119693_Cargill US Lafayette, I_12926000224495634466.Picture.170236.jpg",,E12602F25042,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0122671_Cargill US Lafayette, IN 1CEB_e60d72fe",WMBE0122671,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0122671_Cargill US Lafayette, I_15396306191112845701.Picture.170312.jpg",,E1270093A5A3,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119700_Cargill US Lafayette, IN 1CEB_0d093d5b",WMBE0119700,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119700_Cargill US Lafayette, I_14435274820384707304.Picture.170318.jpg",,E12602BA27B9,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0122664_Cargill US Lafayette, IN 1CEB_b3c39d76",WMBE0122664,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0122664_Cargill US Lafayette, I_14057809044405145405.Picture.170335.jpg",,,,Non-Atex,
"WMBE0119684_Cargill US Lafayette, IN 1CEB_126171a0",WMBE0119684,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119684_Cargill US Lafayette, I_16541134545395890793.Picture.170343.jpg",,E12602F2500D,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0119721_Cargill US Lafayette, IN 1CEB_9557f120",WMBE0119721,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119721_Cargill US Lafayette, I_5810736250825021371.Picture.170407.jpg",,E12602F95F9D,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0122814_Cargill US Lafayette, IN 1CEB_bf1706f5",WMBE0122814,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0122814_Cargill US Lafayette, I_2492993931849057216.Picture.170434.jpg",,E12700898264,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119689_Cargill US Lafayette, IN 1CEB_b75da2de",WMBE0119689,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119689_Cargill US Lafayette, I_527822189030103357.Picture.170434.jpg",,E12602B9E0A2,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0119814_Cargill US Lafayette, IN 1CEB_79ac8452",WMBE0119814,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119814_Cargill US Lafayette, I_10629019115371324010.Picture.170512.jpg",,E12602F96232,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0122674_Cargill US Lafayette, IN 1CEB_8863d5f2",WMBE0122674,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0122674_Cargill US Lafayette, I_17791328895059775741.Picture.170516.jpg",,E1270093AC67,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119692_Cargill US Lafayette, IN 1CEB_64726b50",WMBE0119692,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119692_Cargill US Lafayette, I_5737518900776902843.Picture.170522.jpg",,E12602BA1657,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0120330_Cargill US Lafayette, IN 1CEB_26898837",WMBE0120330,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0120330_Cargill US Lafayette, I_5347745351071744461.Picture.170553.jpg",,E126033E3A80,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0122823_Cargill US Lafayette, IN 1CEB_7e18a774",WMBE0122823,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0122823_Cargill US Lafayette, I_17459686070649162981.Picture.170616.jpg",,E12700895856,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119681_Cargill US Lafayette, IN 1CEB_374b2a1e",WMBE0119681,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119681_Cargill US Lafayette, I_9360082800864922566.Picture.170621.jpg",,E12602BA0219,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0119711_Cargill US Lafayette, IN 1CEB_8e78816c",WMBE0119711,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119711_Cargill US Lafayette, I_16851373827281740031.Picture.170658.jpg",,E12602BA27DD,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0119697_Cargill US Lafayette, IN 1CEB_7762308e",WMBE0119697,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119697_Cargill US Lafayette, I_8250957964190345914.Picture.170717.jpg",,E12602BA27BC,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0122678_Cargill US Lafayette, IN 1CEB_e700b040",WMBE0122678,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0122678_Cargill US Lafayette, I_11112685438506167407.Picture.170726.jpg",,E12602143526,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119682_Cargill US Lafayette, IN 1CEB_3e8d97ff",WMBE0119682,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119682_Cargill US Lafayette, I_1971006080896290288.Picture.170741.jpg",,E12602F24FE3,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0115603_Cargill US Lafayette, IN 1CEB_d1db9a29",WMBE0115603,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0115603_Cargill US Lafayette, I_9535874846649166703.Picture.170748.jpg",,E126023CAE00,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119724_Cargill US Lafayette, IN 1CEB_70fded89",WMBE0119724,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119724_Cargill US Lafayette, I_17840256972311246574.Picture.170749.jpg",,E126033E6A39,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0119705_Cargill US Lafayette, IN 1CEB_d0e3833d",WMBE0119705,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119705_Cargill US Lafayette, I_2260724809180697426.Picture.170807.jpg",,E12602BA2CE4,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0124155_Cargill US Lafayette, IN 1CEB_1f90aff6",WMBE0124155,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0124155_Cargill US Lafayette, I_11115656295406672370.Picture.170815.jpg",,E126023CB7E1,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119702_Cargill US Lafayette, IN 1CEB_22b586d8",WMBE0119702,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119702_Cargill US Lafayette, I_5517576248543575840.Picture.170843.jpg",,E12602F25052,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0119694_Cargill US Lafayette, IN 1CEB_e87b6d67",WMBE0119694,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119694_Cargill US Lafayette, I_3590878364299438912.Picture.170856.jpg",,E12602B9E0A0,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0123929_Cargill US Lafayette, IN 1CEB_22627aac",WMBE0123929,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0123929_Cargill US Lafayette, I_14044574086152075963.Picture.170902.jpg",,E126027009F4,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119817_Cargill US Lafayette, IN 1CEB_f9dea651",WMBE0119817,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119817_Cargill US Lafayette, I_9163923429829452981.Picture.170912.jpg",,E12602F96237,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0119698_Cargill US Lafayette, IN 1CEB_7f0b7ab4",WMBE0119698,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119698_Cargill US Lafayette, I_10403806387969628116.Picture.170936.jpg",,E12602BA2081,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0122683_Cargill US Lafayette, IN 1CEB_e566a442",WMBE0122683,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0122683_Cargill US Lafayette, I_6502566795938463732.Picture.170938.jpg",,E126023CBA0E,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119687_Cargill US Lafayette, IN 1CEB_19725025",WMBE0119687,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119687_Cargill US Lafayette, I_17727795578693043760.Picture.171002.jpg",,E12602F241DE,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0124255_Cargill US Lafayette, IN 1CEB_0f2ee31f",WMBE0124255,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0124255_Cargill US Lafayette, I_11324600937862533736.Picture.171004.jpg",,E12602B3EC1A,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0115608_Cargill US Lafayette, IN 1CEB_4dee506a",WMBE0115608,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0115608_Cargill US Lafayette, I_2258674874794401384.Picture.171028.jpg",,E126023CAC48,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119690_Cargill US Lafayette, IN 1CEB_55970862",WMBE0119690,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119690_Cargill US Lafayette, I_9943925768571016055.Picture.171027.jpg",,E12602BA0A33,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0122693_Cargill US Lafayette, IN 1CEB_ec66b176",WMBE0122693,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0122693_Cargill US Lafayette, I_4591833050947990536.Picture.171049.jpg",,E126023CC4AC,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119691_Cargill US Lafayette, IN 1CEB_9ab0e72a",WMBE0119691,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119691_Cargill US Lafayette, I_6841700779476755667.Picture.171109.jpg",,E12602B9DC11,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0124157_Cargill US Lafayette, IN 1CEB_122a42bf",WMBE0124157,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0124157_Cargill US Lafayette, I_4851703530789235731.Picture.171125.jpg",,E126023CB108,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119215_Cargill US Lafayette, IN 1CEB_2cf21548",WMBE0119215,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119215_Cargill US Lafayette, I_1415665329036280573.Picture.171137.jpg",,E12602144F75,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0122676_Cargill US Lafayette, IN 1CEB_2ba9477e",WMBE0122676,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0122676_Cargill US Lafayette, I_3018220626084190800.Picture.171210.jpg",,E1270093A69F,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119656_Cargill US Lafayette, IN 1CEB_37f33c06",WMBE0119656,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119656_Cargill US Lafayette, I_9798625077728015916.Picture.171211.jpg",,E12602F24982,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0124172_Cargill US Lafayette, IN 1CEB_842e193b",WMBE0124172,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0124172_Cargill US Lafayette, I_14583386490869370984.Picture.171258.jpg",,E126023CB357,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119678_Cargill US Lafayette, IN 1CEB_ee02387c",WMBE0119678,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119678_Cargill US Lafayette, I_9795666473794841200.Picture.171305.jpg",,E12602F24945,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0122819_Cargill US Lafayette, IN 1CEB_09c47adb",WMBE0122819,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0122819_Cargill US Lafayette, I_13882015791580629282.Picture.171320.jpg",,E12700894CA7,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119671_Cargill US Lafayette, IN 1CEB_250f31c3",WMBE0119671,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119671_Cargill US Lafayette, I_6772739821170450341.Picture.171328.jpg",,E12602F2481A,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0122677_Cargill US Lafayette, IN 1CEB_2b4c5ee5",WMBE0122677,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0122677_Cargill US Lafayette, I_16031416430064434443.Picture.171356.jpg",,E1270093AEB8,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0122692_Cargill US Lafayette, IN 1CEB_ca7f5a8c",WMBE0122692,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0122692_Cargill US Lafayette, I_15387429303044711839.Picture.171428.jpg",,E12602B3CAA4,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119695_Cargill US Lafayette, IN 1CEB_c6f4844d",WMBE0119695,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119695_Cargill US Lafayette, I_14888690482519012337.Picture.172136.jpg",,E12602F2497D,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0124153_Cargill US Lafayette, IN 1CEB_9d15c1fd",WMBE0124153,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0124153_Cargill US Lafayette, I_3299659376015752918.Picture.172141.jpg",,E126023CACBA,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0123924_Cargill US Lafayette, IN 1CEB_b29e4523",WMBE0123924,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0123924_Cargill US Lafayette, I_7092569566986166448.Picture.172228.jpg",,E126027015A1,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0124114_Cargill US Lafayette, IN 1CEB_47efd488",WMBE0124114,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0124114_Cargill US Lafayette, I_11568577794416249426.Picture.172257.jpg",,E127008961AC,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0122894_Cargill US Lafayette, IN 1CEB_c2a62044",WMBE0122894,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0122894_Cargill US Lafayette, I_10578108178759327349.Picture.172318.jpg",,E12602B3F7B3,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0123931_Cargill US Lafayette, IN 1CEB_81f37d39",WMBE0123931,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0123931_Cargill US Lafayette, I_17542339100612459713.Picture.172342.jpg",,E126023D032E,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0123946_Cargill US Lafayette, IN 1CEB_c6f915d2",WMBE0123946,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0123946_Cargill US Lafayette, I_1543083372526010758.Picture.172401.jpg",,E126023D3120,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
"WMBE0119683_Cargill US Lafayette, IN 1CEB_3f5f681e",WMBE0119683,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0119683_Cargill US Lafayette, I_9283314382404123907.Picture.172455.jpg",,E12602F25061,WM51033144101,Atex,Found in BigQuery PR01 & WCDH
"WMBE0122666_Cargill US Lafayette, IN 1CEB_16597b81",WMBE0122666,"Cargill US Lafayette, IN 1CEB","Cargill/Cargill US Lafayette, IN 1CEB/Stock files/WMBE0122666_Cargill US Lafayette, I_4624917183869672509.Picture.172514.jpg",,E1260275EE2A,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
BEMON2P01-1741596055_Cargill US Iowa Falls_b74a48d4,BEMON2P01-1741596055,Cargill US Iowa Falls Crush 1CED,Cargill/Cargill US Iowa Falls/Stock files/BEMON2P01-1741596055_Cargill US Iow_16090148579766247403.Picture.204453.jpg,,,,Non-Atex,
BEMON2P01-1741592985_Cargill US Iowa Falls_20c7a191,BEMON2P01-1741592985,Cargill US Iowa Falls Crush 1CED,Cargill/Cargill US Iowa Falls/Stock files/BEMON2P01-1741592985_Cargill US Iow_2860703527979477777.Picture.204536.jpg,,,,Non-Atex,
BEMON2P01-1741610011_Cargill US Iowa Falls Crush 1CED_1c024ae0,BEMON2P01-1741610011,Cargill US Iowa Falls Crush 1CED,Cargill/Cargill US Iowa Falls Crush 1CED/Stock files/BEMON2P01-1741610011_Cargill US Iow_10152955597663784654.Picture.204605.jpg,,,,Non-Atex,Not found in WCDH
WMBE0122730_Cargill US Iowa Falls Crush 1CED_c9c58bae,WMBE0122730,Cargill US Iowa Falls Crush 1CED,Cargill/Cargill US Iowa Falls Crush 1CED/Stock files/WMBE0122730_Cargill US Iowa Falls C_7247736394110023375.Picture.204643.jpg,,E127008950F1,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0122734_Cargill US Iowa Falls Crush 1CED_965a966d,WMBE0122734,Cargill US Iowa Falls Crush 1CED,Cargill/Cargill US Iowa Falls Crush 1CED/Stock files/WMBE0122734_Cargill US Iowa Falls C_8834855791079893517.Picture.204720.jpg,,E12700895EA0,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0122743_Cargill US Iowa Falls Crush 1CED_b7bf2986,WMBE0122743,Cargill US Iowa Falls Crush 1CED,Cargill/Cargill US Iowa Falls Crush 1CED/Stock files/WMBE0122743_Cargill US Iowa Falls C_698053523110926629.Picture.204750.jpg,,E127008977C6,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0122729_Cargill US Iowa Falls Crush 1CED_4c59ce6d,WMBE0122729,Cargill US Iowa Falls Crush 1CED,Cargill/Cargill US Iowa Falls Crush 1CED/Stock files/WMBE0122729_Cargill US Iowa Falls C_10129882379819589960.Picture.204823.jpg,,E127008952EC,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0126082_Cargill US Iowa Falls Crush 1CED_6f23f791,WMBE0126082,Cargill US Iowa Falls Crush 1CED,Cargill/Cargill US Iowa Falls Crush 1CED/Stock files/WMBE0126082_Cargill US Iowa Falls C_8182665876435438249.Picture.204828.jpg,,E12602D38067,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0122733_Cargill US Iowa Falls Crush 1CED_50f40e5e,WMBE0122733,Cargill US Iowa Falls Crush 1CED,Cargill/Cargill US Iowa Falls Crush 1CED/Stock files/WMBE0122733_Cargill US Iowa Falls C_4322008119714568372.Picture.204855.jpg,,E12700898AAB,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0126108_Cargill US Iowa Falls Crush 1CED_c0f28c2d,WMBE0126108,Cargill US Iowa Falls Crush 1CED,Cargill/Cargill US Iowa Falls Crush 1CED/Stock files/WMBE0126108_Cargill US Iowa Falls C_8218892108952181326.Picture.204858.jpg,,E12602B82BFC,WM50033114108,,Found in BigQuery PR01 & WCDH
WMBE0125619_Cargill US Iowa Falls Crush 1CED_9def722b,WMBE0125619,Cargill US Iowa Falls Crush 1CED,Cargill/Cargill US Iowa Falls Crush 1CED/Stock files/WMBE0125619_Cargill US Iowa Falls C_16309666084707433527.Picture.204928.jpg,,E12602D37D35,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0122749_Cargill US Iowa Falls Crush 1CED_182593ff,WMBE0122749,Cargill US Iowa Falls Crush 1CED,Cargill/Cargill US Iowa Falls Crush 1CED/Stock files/WMBE0122749_Cargill US Iowa Falls C_1777757409755267801.Picture.204928.jpg,,E12700895B18,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0125804_Cargill US Iowa Falls Crush 1CED_b5b27796,WMBE0125804,Cargill US Iowa Falls Crush 1CED,Cargill/Cargill US Iowa Falls Crush 1CED/Stock files/WMBE0125804_Cargill US Iowa Falls C_12218437791040259936.Picture.204950.jpg,,E12602D39076,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0122739_Cargill US Iowa Falls Crush 1CED_92527682,WMBE0122739,Cargill US Iowa Falls Crush 1CED,Cargill/Cargill US Iowa Falls Crush 1CED/Stock files/WMBE0122739_Cargill US Iowa Falls C_11535796342775436365.Picture.205000.jpg,,E127008984A7,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0126103_Cargill US Iowa Falls Crush 1CED_d93931f4,WMBE0126103,Cargill US Iowa Falls Crush 1CED,Cargill/Cargill US Iowa Falls Crush 1CED/Stock files/WMBE0126103_Cargill US Iowa Falls C_14831842122122261106.Picture.205014.jpg,,E12602B82D9B,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
WMBE0126095_Cargill US Iowa Falls Crush 1CED_ec28bafd,WMBE0126095,Cargill US Iowa Falls Crush 1CED,Cargill/Cargill US Iowa Falls Crush 1CED/Stock files/WMBE0126095_Cargill US Iowa Falls C_1519270248557569824.Picture.205035.jpg,,E12602B8046E,WM50033114108,Non-Atex,Found in BigQuery PR01 & WCDH
